2025-07-12 00:00:03,465 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[1.105, -1.182, 0.925], 偏航角=-179.01°
2025-07-12 00:01:24,983 - INFO - 节点 'cardboard_box(8)' (正在移动): 位置=[-0.717, 1.483, 0.925], 偏航角=-105.72°
2025-07-12 00:01:33,268 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[-0.356, 1.454, 0.925], 偏航角=170.29°
2025-07-12 00:01:33,268 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[-0.453, 1.454, 0.925], 偏航角=-99.66°
2025-07-12 00:01:33,268 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[0.584, -1.554, 0.925], 偏航角=172.98°
2025-07-12 00:01:33,268 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[0.751, -1.565, 0.925], 偏航角=-7.58°
2025-07-12 00:01:33,268 - INFO - 节点 'cardboard_box(7)' (正在移动): 位置=[-1.023, -0.241, 0.925], 偏航角=-30.51°
2025-07-12 00:01:33,268 - INFO - 节点 'cardboard_box(8)' (正在移动): 位置=[-0.226, 1.454, 0.925], 偏航角=-99.55°
2025-07-12 00:01:40,909 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[0.148, 1.453, 0.925], 偏航角=170.29°
2025-07-12 00:01:40,909 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[0.051, 1.454, 0.925], 偏航角=-99.66°
2025-07-12 00:01:40,909 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[0.08, -1.555, 0.925], 偏航角=172.98°
2025-07-12 00:01:40,909 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[0.248, -1.555, 0.925], 偏航角=-7.27°
2025-07-12 00:01:40,909 - INFO - 节点 'cardboard_box(7)' (正在移动): 位置=[-1.022, 0.263, 0.925], 偏航角=-30.51°
2025-07-12 00:01:40,909 - INFO - 节点 'cardboard_box(8)' (正在移动): 位置=[0.278, 1.453, 0.925], 偏航角=-99.55°
2025-07-12 00:01:48,553 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[0.652, 1.453, 0.925], 偏航角=170.29°
2025-07-12 00:01:48,553 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[0.555, 1.453, 0.925], 偏航角=-99.66°
2025-07-12 00:01:48,553 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[-0.424, -1.556, 0.925], 偏航角=172.98°
2025-07-12 00:01:48,553 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[-0.256, -1.556, 0.925], 偏航角=-7.27°
2025-07-12 00:01:48,553 - INFO - 节点 'cardboard_box(7)' (正在移动): 位置=[-1.022, 0.767, 0.925], 偏航角=-30.51°
2025-07-12 00:01:48,553 - INFO - 节点 'cardboard_box(8)' (正在移动): 位置=[0.757, 1.44, 0.925], 偏航角=-108.26°
2025-07-12 00:01:56,992 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[1.085, 1.163, 0.925], 偏航角=-179.99°
2025-07-12 00:01:56,992 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[1.063, 1.238, 0.925], 偏航角=-119.35°
2025-07-12 00:01:56,993 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[-0.859, -1.489, 0.925], 偏航角=97.22°
2025-07-12 00:01:56,993 - INFO - 节点 'cardboard_box(4)' (正在移动): 位置=[1.079, 1.042, 0.925], 偏航角=-42.84°
2025-07-12 00:01:56,993 - INFO - 节点 'cardboard_box(5)' (正在移动): 位置=[1.121, 1.078, 0.925], 偏航角=165.44°
2025-07-12 00:01:56,993 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[-0.752, -1.537, 0.925], 偏航角=-16.19°
2025-07-12 00:01:56,993 - INFO - 节点 'cardboard_box(7)' (正在移动): 位置=[-0.977, 1.305, 0.925], 偏航角=-33.81°
2025-07-12 00:01:56,993 - INFO - 节点 'cardboard_box(8)' (正在移动): 位置=[1.07, 1.104, 0.925], 偏航角=-158.57°
2025-07-12 00:02:04,843 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[1.108, 0.738, 0.925], 偏航角=82.82°
2025-07-12 00:02:04,843 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[1.115, 0.797, 0.925], 偏航角=-95.13°
2025-07-12 00:02:04,843 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[-1.029, -0.956, 0.925], 偏航角=80.95°
2025-07-12 00:02:04,843 - INFO - 节点 'cardboard_box(4)' (正在移动): 位置=[0.983, 0.841, 0.2], 偏航角=-116.35°
2025-07-12 00:02:04,843 - INFO - 节点 'cardboard_box(5)' (正在移动): 位置=[1.115, 0.657, 0.925], 偏航角=84.93°
2025-07-12 00:02:04,843 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[-1.029, -1.055, 0.925], 偏航角=-8.43°
2025-07-12 00:02:04,843 - INFO - 节点 'cardboard_box(7)' (正在移动): 位置=[-0.522, 1.454, 0.925], 偏航角=-9.59°
2025-07-12 00:02:04,843 - INFO - 节点 'cardboard_box(8)' (正在移动): 位置=[1.021, 1.064, 0.072], 偏航角=21.58°
2025-07-12 00:02:11,974 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[1.108, 0.234, 0.925], 偏航角=82.81°
2025-07-12 00:02:11,974 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[1.115, 0.293, 0.925], 偏航角=-95.13°
2025-07-12 00:02:11,974 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[-1.028, -0.452, 0.925], 偏航角=80.95°
2025-07-12 00:02:11,974 - INFO - 节点 'cardboard_box(4)' (正在移动): 位置=[1.019, 0.838, 0.025], 偏航角=-136.58°
2025-07-12 00:02:11,974 - INFO - 节点 'cardboard_box(5)' (正在移动): 位置=[1.115, 0.153, 0.925], 偏航角=84.93°
2025-07-12 00:02:11,974 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[-1.029, -0.55, 0.925], 偏航角=-8.43°
2025-07-12 00:02:11,975 - INFO - 节点 'cardboard_box(7)' (正在移动): 位置=[-0.018, 1.453, 0.925], 偏航角=-9.59°
2025-07-12 00:02:11,975 - INFO - 节点 'cardboard_box(8)' (正在移动): 位置=[1.111, 1.09, 0.025], 偏航角=-143.92°
2025-07-12 00:02:19,072 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[1.108, -0.27, 0.925], 偏航角=82.81°
2025-07-12 00:02:19,072 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[1.115, -0.211, 0.925], 偏航角=-95.13°
2025-07-12 00:02:19,072 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[-1.028, 0.052, 0.925], 偏航角=80.95°
2025-07-12 00:02:19,072 - INFO - 节点 'cardboard_box(5)' (正在移动): 位置=[1.115, -0.351, 0.925], 偏航角=84.93°
2025-07-12 00:02:19,072 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[-1.028, -0.046, 0.925], 偏航角=-8.43°
2025-07-12 00:02:19,072 - INFO - 节点 'cardboard_box(7)' (正在移动): 位置=[0.486, 1.453, 0.925], 偏航角=-9.59°
2025-07-12 00:02:26,230 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[1.109, -0.774, 0.925], 偏航角=82.81°
2025-07-12 00:02:26,230 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[1.116, -0.715, 0.925], 偏航角=-95.13°
2025-07-12 00:02:26,230 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[-1.027, 0.556, 0.925], 偏航角=80.95°
2025-07-12 00:02:26,230 - INFO - 节点 'cardboard_box(5)' (正在移动): 位置=[1.115, -0.855, 0.925], 偏航角=84.93°
2025-07-12 00:02:26,230 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[-1.028, 0.458, 0.925], 偏航角=-8.43°
2025-07-12 00:02:26,230 - INFO - 节点 'cardboard_box(7)' (正在移动): 位置=[1.007, 1.306, 0.925], 偏航角=-25.47°
2025-07-12 00:02:33,576 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[1.08, -1.3, 0.925], 偏航角=66.18°
2025-07-12 00:02:33,576 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[1.117, -1.206, 0.925], 偏航角=-119.50°
2025-07-12 00:02:33,576 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[-1.027, 1.06, 0.925], 偏航角=80.95°
2025-07-12 00:02:33,576 - INFO - 节点 'cardboard_box(5)' (正在移动): 位置=[1.025, -1.411, 0.925], 偏航角=67.31°
2025-07-12 00:02:33,576 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[-1.027, 0.962, 0.925], 偏航角=-8.43°
2025-07-12 00:02:33,576 - INFO - 节点 'cardboard_box(7)' (正在移动): 位置=[1.11, 0.775, 0.925], 偏航角=-22.23°
2025-07-12 00:02:41,560 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[0.76, -1.556, 0.925], 偏航角=46.31°
2025-07-12 00:02:41,561 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[0.828, -1.558, 0.925], 偏航角=-144.25°
2025-07-12 00:02:41,561 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[-0.712, 1.477, 0.925], 偏航角=146.73°
2025-07-12 00:02:41,561 - INFO - 节点 'cardboard_box(5)' (正在移动): 位置=[0.513, -1.554, 0.925], 偏航角=82.91°
2025-07-12 00:02:41,561 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[-0.787, 1.49, 0.925], 偏航角=-26.49°
2025-07-12 00:02:41,561 - INFO - 节点 'cardboard_box(7)' (正在移动): 位置=[1.11, 0.271, 0.925], 偏航角=-22.24°
2025-07-12 00:02:49,207 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[0.371, -1.557, 0.925], 偏航角=3.52°
2025-07-12 00:02:49,208 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[0.751, -1.556, 0.925], 偏航角=-160.01°
2025-07-12 00:02:49,208 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[-0.206, 1.454, 0.925], 偏航角=170.40°
2025-07-12 00:02:49,208 - INFO - 节点 'cardboard_box(5)' (正在移动): 位置=[0.009, -1.555, 0.925], 偏航角=82.91°
2025-07-12 00:02:49,208 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[-0.319, 1.453, 0.925], 偏航角=-9.39°
2025-07-12 00:02:49,208 - INFO - 节点 'cardboard_box(7)' (正在移动): 位置=[1.11, -0.233, 0.925], 偏航角=-22.24°
2025-07-12 00:02:50,206 - INFO - 找到 23 个 Webots 进程
2025-07-12 00:02:50,206 - INFO - 发送SIGTERM到Webots进程 14308
2025-07-12 00:02:50,307 - INFO - 发送SIGTERM到Webots进程 14313
2025-07-12 00:02:51,445 - INFO - 所有Webots进程已成功终止
2025-07-12 00:02:51,461 - INFO - 未找到运行中的Xvfb进程
2025-07-12 00:02:51,462 - INFO - 已清理当前场景信息
2025-07-12 00:02:51,462 - INFO - 主 Flask 服务器活动日志已保存至 log/flask_server_activity_log.json
2025-07-12 00:02:51,466 - INFO - Supervisor 世界状态日志已保存至 log/supervisor_world_status_log.json
2025-07-12 00:02:51,466 - INFO - 整合Flask服务器停止
2025-07-12 00:02:51,466 - INFO - 服务器已安全停止
2025-07-12 14:25:47,480 - INFO - 🚀 Webots控制服务器启动中...
2025-07-12 14:25:47,480 - INFO - 🔍 正在加载场景配置...
2025-07-12 14:25:47,481 - INFO - 场景配置文件加载成功: configs/scene_configs.json
2025-07-12 14:25:47,481 - INFO - 正在扫描场景中的标签点...
2025-07-12 14:25:47,483 - INFO - 场景配置更新完成
2025-07-12 14:25:47,483 - INFO - Flask服务器启动
2025-07-12 14:26:34,214 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[-1.024, 0.132, 0.925], 偏航角=-110.85°
2025-07-12 14:26:34,214 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[-1.029, 0.021, 0.925], 偏航角=-9.36°
2025-07-12 14:26:34,214 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[-0.37, -1.553, 0.925], 偏航角=-119.45°
2025-07-12 14:26:34,214 - INFO - 节点 'cardboard_box(4)' (正在移动): 位置=[1.108, 0.065, 0.925], 偏航角=133.09°
2025-07-12 14:26:34,214 - INFO - 节点 'cardboard_box(5)' (正在移动): 位置=[1.11, 0.156, 0.925], 偏航角=154.61°
2025-07-12 14:26:34,214 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[-0.223, -1.558, 0.925], 偏航角=-7.44°
2025-07-12 14:26:34,214 - INFO - 节点 'cardboard_box(8)' (正在移动): 位置=[1.021, 1.27, 0.925], 偏航角=169.21°
2025-07-12 14:26:43,212 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[-1.024, 0.636, 0.925], 偏航角=-110.85°
2025-07-12 14:26:43,212 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[-1.028, 0.525, 0.925], 偏航角=-9.36°
2025-07-12 14:26:43,213 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[-0.749, -1.537, 0.925], 偏航角=-121.12°
2025-07-12 14:26:43,213 - INFO - 节点 'cardboard_box(4)' (正在移动): 位置=[1.108, -0.439, 0.925], 偏航角=133.08°
2025-07-12 14:26:43,213 - INFO - 节点 'cardboard_box(5)' (正在移动): 位置=[1.111, -0.348, 0.925], 偏航角=154.60°
2025-07-12 14:26:43,213 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[-0.702, -1.561, 0.925], 偏航角=-25.71°
2025-07-12 14:26:43,213 - INFO - 节点 'cardboard_box(7)' (正在移动): 位置=[-0.81, -1.501, 0.925], 偏航角=151.45°
2025-07-12 14:26:43,213 - INFO - 节点 'cardboard_box(8)' (正在移动): 位置=[1.106, 0.743, 0.925], 偏航角=103.68°
2025-07-12 14:26:51,722 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[-1.023, 1.138, 0.925], 偏航角=-111.09°
2025-07-12 14:26:51,722 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[-1.028, 1.029, 0.925], 偏航角=-9.36°
2025-07-12 14:26:51,722 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[-1.028, -1.053, 0.925], 偏航角=-101.48°
2025-07-12 14:26:51,722 - INFO - 节点 'cardboard_box(4)' (正在移动): 位置=[1.109, -0.943, 0.925], 偏航角=133.08°
2025-07-12 14:26:51,722 - INFO - 节点 'cardboard_box(5)' (正在移动): 位置=[1.111, -0.852, 0.925], 偏航角=154.60°
2025-07-12 14:26:51,722 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[-1.037, -1.152, 0.925], 偏航角=-0.19°
2025-07-12 14:26:51,722 - INFO - 节点 'cardboard_box(7)' (正在移动): 位置=[-1.014, -0.993, 0.925], 偏航角=-61.62°
2025-07-12 14:26:51,722 - INFO - 节点 'cardboard_box(8)' (正在移动): 位置=[1.107, 0.239, 0.925], 偏航角=103.68°
2025-07-12 14:27:00,280 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[-0.622, 1.469, 0.925], 偏航角=-9.67°
2025-07-12 14:27:00,281 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[-0.724, 1.487, 0.925], 偏航角=-9.65°
2025-07-12 14:27:00,281 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[-1.027, -0.549, 0.925], 偏航角=-101.48°
2025-07-12 14:27:00,281 - INFO - 节点 'cardboard_box(4)' (正在移动): 位置=[0.936, -1.49, 0.925], 偏航角=118.30°
2025-07-12 14:27:00,281 - INFO - 节点 'cardboard_box(5)' (正在移动): 位置=[1.055, -1.328, 0.925], 偏航角=-78.38°
2025-07-12 14:27:00,281 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[-1.031, -0.649, 0.925], 偏航角=-2.94°
2025-07-12 14:27:00,281 - INFO - 节点 'cardboard_box(7)' (正在移动): 位置=[-1.014, -0.489, 0.925], 偏航角=-61.62°
2025-07-12 14:27:00,281 - INFO - 节点 'cardboard_box(8)' (正在移动): 位置=[1.107, -0.265, 0.925], 偏航角=103.68°
2025-07-12 14:27:08,687 - INFO - 节点 'cardboard_box(1)' (正在移动): 位置=[-0.118, 1.453, 0.925], 偏航角=-9.29°
2025-07-12 14:27:08,687 - INFO - 节点 'cardboard_box(2)' (正在移动): 位置=[-0.231, 1.453, 0.925], 偏航角=-9.37°
2025-07-12 14:27:08,687 - INFO - 节点 'cardboard_box(3)' (正在移动): 位置=[-1.027, -0.045, 0.925], 偏航角=-101.48°
2025-07-12 14:27:08,687 - INFO - 节点 'cardboard_box(4)' (正在移动): 位置=[0.525, -1.555, 0.925], 偏航角=82.47°
2025-07-12 14:27:08,687 - INFO - 节点 'cardboard_box(5)' (正在移动): 位置=[0.771, -1.568, 0.925], 偏航角=172.67°
2025-07-12 14:27:08,687 - INFO - 节点 'cardboard_box(6)' (正在移动): 位置=[-1.03, -0.145, 0.925], 偏航角=-2.94°
2025-07-12 14:27:08,687 - INFO - 节点 'cardboard_box(7)' (正在移动): 位置=[-1.013, 0.015, 0.925], 偏航角=-61.62°
2025-07-12 14:27:08,687 - INFO - 节点 'cardboard_box(8)' (正在移动): 位置=[1.107, -0.769, 0.925], 偏航角=103.67°
